,id,title,text
1189,6324,آرامگاه علما کوخرد,جعبه اطلاعات جای تاریخ ایران نام آرامگاه علما کوخرد نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر عنوان تصویر گنبد وخرد استان استان هرمزگان شهرستان شهرستان بستک وخرد نام محل ز ارت نام گنبد نام قدیم ز ارت بنا گنبد مرمت هحر قمر کاربر آرامگاه کاربر کنون آرامگاه دیرینگی شماره ثبت
1190,6333,بروگرد,بروجرد
1191,6339,هرنگ,جعبه اطلاعات روستا ایران نام رسم هرنگ نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر دهستان هرنگ استان هرمزگان شهرستان بستک کوخردهرنگ شهرستان بستک کوخردهرنگ دهستان هرنگ نام محل نام قدیم سال بنیاد جمعیت رشدجمعیت تراکم جمعیت زبان لارستان مذهب اسلام سنی مساحت ارتفاع میانگین دما میانگین بارش سالانه شمارروزهای یخبندان ره شماره وب جمله خوشامد خ ش ندش
1192,6352,دیکسی لند,بهبود منبع دیکسی لند انگلیسی نام سبک جاز رایج اوائل قرن بیستم شهر نیواورلئان نام دوست دار موسیقی جاز یادآور سبک بخصوصی جاز میلاد دیکسی لند گروه آماتور نوظهور تاخت تاز قرار اصطلاح خراب موسیقی دانان اصیل سبک ترجیح واژه دیکسی لند عنوان جاز سنت کلاسیک نیواورلئان ج ز یاد یادکرد
1193,6354,جایزه پولیتزر,جایزه پولیتزر روزنامه آهنگساز دانشگاه کلمبیا نحش جایزه پولیتزر جایزه روزنامه نگار ادبیات موسیقی بخش گوناگون
1194,6357,رشته کوه گرین,رشته کوه گ رین گروس رشته کوه رشته کوه غرب ایران شمال استان لرستان قرار گرین رشته کوه بلند زاگرس ادامه اشترانکوه قرار کیلومتر رشته کوه استان کرمانشاه کوه پرو بیستون پیوست#پیوند قله ولا ولا ارتفاع الشتر بلند قله رشته کوه
1195,6359,کبیرکوه,منبع اشتباه شد#شو منطقه حفاظت کبیرکوه
1196,6360,لر,ل ر ک وچ ک نامی تاریخ منطقه امروزه لرستان نام طوایف لر قبایل کردان آسیا صغیر لر ایران عراق عجم عراق عرب ییلاق قشلاق خراج دیوان بغداد داد#ده سال قمر هجری قمر رؤسا لر شجاع الدین خورشید نام منطقه لرستان ایلام امروزی قلعه معتبر مانرود قلعه مستحکم لرستان تسلط اتابک لرستان لغت نامه دهخدا
1197,6361,هزاراسپیان,تاریخ ایران پرونده بندانگشت چپ گستره حکومت اتابک لر هزاراسپیان نام اتابک لر شناخت#شناس یادکرد وب نویسنده نشانی عنوان اتابک ناشر دانشنامه ایرانیکا تاریخ تاریخ بازدید آبان زبان انگلیسی نام سلسله هجری قمر نواحی لرستان خوزستان حکومت کرد#کن یادکرد وب نویسنده نشانی عنوان اتابک لرستان ناشر لغتنامه دهخدا تاریخ تاریخ بازدید نوامبر
1198,6362,اشترینان,بهبود منبع تاریخ بازدید ژوئیه جعبه شهر ایران نام رسم اشترینان نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر استان لرستان شهرستان بروجرد اشترینان اشترینان نام محل نام نام قدیم سال شهرشدن خورشید ت سیس شهردار جمعیت نفر یادکرد وب نویسنده مرکز آمار ایران نشانی عنوان سرشماری عموم نفوس مسکن ناشر سایت مرکز آمار ایران تاریخ تاریخ بازدید ژوئیه
1199,6363,سیلاخور,پرونده بندانگشت چپ بروجرد بزرگ شهر دشت سیلاخور حدفاصل سیلاخور پائین قرار دشت سیلاخور بزرگ زمین هموار استان لرستان غرب ایران دشت وسیع مساحت شهرستان شهرستان بروجرد بروجرد شهرستان دورود دورود قطب کشاورزی باغدار منطقه
1200,6369,جغرافیا ایران,پرونده چپ بندانگشت ایران شب جغرافیا ایران بررسی ویژگی سیاسی طبیعی جغرافیا کشور ایران پرداخت#پرداز مهم پدیده اماکن جغرافیایی می‌شناساند جغرافیا سیاسی ایران اصل جغرافیا سیاسی ایران موقعیت مختصات جغرافیایی
1201,6372,مناطق کوهستان ایران,منبع پرونده بندانگشت چپ اشترانکوه رشته کوه زاگرس رشته کوه البرز رشته کوه زاگرس رشته کوه بینالود رشته کوه هزارمسجد گروه کوهنورد فام کوه منفرد کوهستان الوند الوند دماوند علم کوه سهند سبلان دنا یاچولی تف ناخ کلار سیاسرد زردکوه جستار وابسته فهرست کوه ایران فهرست کوه ایران ایران خرد فهرست جغرافیایی ایران
1202,6375,ذوالقرنین,بهبود منبع تمیزکار پرونده بندانگشت چپ نقاش انسان بالدار درگاه کاخ کوروش کبیر توسط جلیل ضیا پور ترسیم گردیده تصویر دوشاخ سر مجسمه منسوب کوروش بخوبی نمایان
1203,6380,اسکندر ذوالقرنین,تغییرمسیر اسکندر
1204,6382,اسکندر ذوالقرنی,ذوالقرنین
1205,6394,هشتپر,گسترش جعبه شهر ایران نام رسم هشتپر نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر استان گیلان شهرستان تالش مرکزی شهرستان تالش مرکزی دهستان نام محل نام تالش نام قدیم هشتپر طوالش سال شهرشدن جمعیت نفر سال یادکرد وب نویسنده نشانی عنوان نتایج سرشماری سال ناشر معاونت برنامه استاندار خراسان جنوبی نقل مرکز آمار ایران تاریخ اردیبهشت تاریخ بازبینی اردیبهشت رشدجمعیت
1206,6396,دریاچه گهر,دریاچه گ ه ر دریاچه گهر نگین زاگرس معروف پرچم ایران استان لرستان شهرستان ازنا ایران مربع
1207,6402,کول,کول بیباپ سوینگ سبک جاز موسیقی کلاسیک لس آنجلس سان فرانسیسکو نیویورک جاز ساحل غرب کول وست کوست سبک آرام رمانتیک موسیقی جاز نوازندگان عمدتا سفیدپوست ساحل غرب آمریکا اواخر اوائل ایجاد پیشگامان سبک استن گتز دیو بروبک جری مالیگن موسیقی خرد جاز رده کول رده ژانر موسیقی جاز
1208,6403,جاز برزیل,جاز برزیل ترکیب موسیقی برزیل ریتم سامبا بوسانوا جاز شعبه جاز لاتین ترکیب جاز موسیقی آمریکا لاتین پیشگامان سبک آنتونیو کارلوس ژوبیم استن گتز موسیقی خرد رده جاز برزیل رده جاز رده موسیقی برزیل
1209,6404,ژوآئو ژیلبرتو,پرونده بندانگشت چپ استاد ژوآئو ژیلبرتو ژوآئو ژیلبرتو پرتغال چر ژوئن میلاد چر نوازنده گیتار خواننده برزیل سال همراه همسر اول آسترود ژیلبرتو استن گتز معروف آهنگ جاز برزیل نام دختر ایپانه پانویس یادکرد ویکی پیوند عنوان زبان انگلیسی بازیابی دسامبر ویکی انبار رده مستند جایزه گرم آلبوم سال خرد رده زنده
1210,6405,استن کنتون,جعبه اطلاعات هنرمند موسیقی نام استن کنتون تصویر توضیح تصویر اندازه تصویر دورنما زمینه نام اصل استنلی نیوکام کنتون نام مستعار تولد تولد ویچیتا کانزاس مرگ مرگ سن لس آنجلس کالیفرنیا ملیت ایالات متحده آمریکایی پیانو صوت سبک جاز سوینگ سبک جاز سوینگ فعالیت نوازنده خواننده رهبر ارکستر هنرمند همکار تحصیلات دانشگاه
1211,6415,جاز فیوژن,منبع تاریخ اکتبر جاز فیوژن جاز موسیقی راک فانک موسیقی الکترونیک بلوز موسیقی سایکدلیک موسیقی کلاسیک اواخر ایالات متحده گیتار الکتریک پیانو پیانو الکتریک درام درام ساکسیفون ترومپت کیبورد الکترونیک گیتار بیس خوانندگی جاز نرم اسید جاز پانک جاز جاز فیوژن پراگرسیو راک کراوت راک سول جاز جاز فانک جاز رپ نیو جاز گسترش
1212,6416,جاز آزاد,جاز آزاد جاز موسیقی تجربی موسیقی آوانگارد آمریکا راک تجربی پراگرسیو راک پانک جاز جاز آزاد اروپایی آوانگارد جاز بداهه نوازی آزاد فر ج ز انگلیسی جاز آزاد جاز رها نام سبک جاز میلاد شکل مشخصه ت کید مستقیم احساس نواختن فارغ روش رایج جاز نغمه همنوائی‌ها ضرب فر گ
1213,6417,فوتبال ایران,فوتبال ایران ورزشگاه آزاد سایه ورزشگاه آزاد تهران ورزشگاه آزاد شهرآورد تهران فدراسیون فوتبال ایران ایران جام جهانی فوتبال جام کنفدراسیون‌ها جام ملت آسیا لیگ سخ لیگ برتر خلیج فارس سخ لیگ آزادگان سخ لیگ فوتبال ایران سخ لیگ فوتبال ایران سخ لیگ استان جام سخ جام حذف فوتبال ایران
1214,6418,باشگاه فوتبال پرسپولیس تهران,نوشتار برگزیده جعبه باشگاه فوتبال نام باشگاه پرسپولیس نام باشگاه فرهنگ ورزش پرسپولیس تهران لقب ارتش سرخ یادکرد مقاله بازگشت پرسپولیس لیگ قهرمان سال نشریه روزنامه اعتماد ملی تاریخ اسفند شماره شماره صفحه صفحه سخ سرخپوشان یادکرد وب نشانی
1215,6419,جاز نرم,پرونده بندانگشت ویمن تیزدیل دیو کاز سموث جاز نرم انگلیسی سبک موسیقی استفاده ساز رایج جاز معمولا بداهه موسیقی بداهه نوازی عرضه دوست دار جاز سبک جاز شمرد#شمار هنرمند نامی جاز نرم جورج بنسون کرد#کن جی شادی گروه موسیقی شاده جاز موسیقی خرد رده جاز نرم رده جاز فیوژن رده ژانر موسیقی جاز رده ژانر موسیقی ریتم بلوز رده سبک موسیقی پاپ رده سبک موسیقی فانک رده فرمت‌های رادیو
1216,6420,بیباپ,بیباپ سوینگ سبک جاز آوانگارد جاز پیانو جاز منبع باپ انگلیسی سبک جاز میلاد محله هارلم نیویورک شکل
1217,6423,شعاع اتم,شعاع اتم پرونده نما اتم هلیم نشان دهنده تابع چگال احتمال چگال احتمال الکترون طیف خاکستر پرونده شکل تقریب مولکول اتانول اتم توسط کره شعاع واندروالسی نمایش
1218,6424,بهینه,کاربرد پرونده چپ توضیح بهینه ریاضی برنامه ریاضی ریاضیات علم اقتصاد اقتصاد مدیریت برگزیدن عضو مجموعه اعضا دست یافتن اشاره ساده شکل تلاش گزینش نظام مند داده مجموعه دستیابی محاسبه مقدار تابع حقیقی مقدار بیشینه کمینه دست آمد#آ قلمرو مدیریت اصولا دوفرض محدودیت منابع محدودیت منابع
1219,6426,هیدروکربن,پرونده هیدروکربن ساده دانش شیمی دسته مواد آلی ساختار مولکول مولکول آن اتم عنصر کربن هیدروژن شرکت هیدروکربن همانند مواد آلی گروه آلیفاتیک آروماتیک قرار گرفت#گیر نگاه هیدروکربن گروه سیرشده سیرنشده قرار انواع هیدروکربن هیدروکربن آلیفاتیک آلکان‌ها
1220,6427,اعداد یونان,سیستم‌های عدد عدد یونان معادل مونو دی‌تری تترا پنتا هگزا هپتا اکتا نونا دکا نوشتن نوشتن اعداد یونان زبان یونان حروف یونان همراه علامت استفاده جدول صورت حرف مقدار حرف مقدار حرف مقدار عدد عدد عدد عدد عدد عدد عدد عدد عدد عدد عدد عدد
1221,6428,پیشوند اعداد یونان,پیشوند اعداد یونان معادل فارس اصطلاحات علم علم فن فن کاشت#کار رفت#رو مونو دی دو‌تری تترا پنتا هگزا هپتا هفت اکتا هشت نونا دکا ده آندکا یازده دودکا دوازده‌تری دکا سیزده تترادکا چهارده پنتادکا پانزده هگزادکا شانزده هپتادکا هفده اکتدکا هجده نونادکا نوزده کوزا بیست ای کوزا بیست رده پیشوند رده عددنویسی
1222,6429,گروه آلکیل,پرونده بندانگشت ایزوپروپیل پرونده بندانگشت گروه متیل مولکول آلکان اتم هیدروژن جدا باقی مانده گروه آلکیل نام فرمول آلکیل‌ها صورت جستار وابسته درگاه شیمی آلی ویکی واژه آلکان آریل مواد آلی آریل آلکن آلکین هیدروکربن منابع پانویس رده آلکان رده آلکان‌ها رده استخلاف‌ها رده ترکیب آلی رده گروه عامل رده هیدروکربن
1223,6434,فلامنکو,پرونده چپ رقصندگان فلامنکو سویل اسپانیا مه میلاد فلامنکو اسپانیا سبک آواز موسیقی رقص اسپانیا یی موسیقی تاثیر سبک فرهنگ مختلف شکل امروزی درآمده بیشترین تاثیر کولی اسپانیا شکل تکامل سبک نمی‌توان تاثیرگذاری موسیقی مور مسلمان شمال آفریقا موسیقی عرب موسیقی لاتین چشم پوشید#پوش
1224,6437,آنتوان لاووازیه,جعبه دانشمند نام آنتوان لاووازیه عرض جعبه تصویر عرض تصویر زیرنویس تاریخ تولد تولد زادگاه پاریس فرانسه تاریخ مرگ مرگ سن محل مرگ پاریس فرانسه گیوتین اعدام محل زندگی شهروند ملیت مردم فرانسوی فرانسوی تبار رشته فعالیت شیمی زیست شناخت#شناس محل کار بنیاد گذار استاد راهنما دانشجو دکتری دلیل شهرت کاشف اکسیژن ت ثیرات جوایز
1225,6446,موسیقی راک,مسیر راک لحن نامناسب تمیزکار جعبه سبک موسیقی نام موسیقی راک ریشه سبک راک رول بلوز الکتریک فولک کانتری بلوز ریتم بلوز سول موسیقی سول ریشه فرهنگ بریتانیا ایالات متحده آمریکا ساز خواننده گیتار الکتریک گیتار باس گیتار آکوستیک درامز پیانو سین سایزر کیبورد موسیقی کی بورد محبوبیت سرتاسر جهان مشتق نیو ایج سین پاپ فهرست زیرسبک‌ها زیرسبک‌ها آلترناتیو راک آرت راک
1226,6447,رومبا,منبع نام گونه موسیقی ضرب موسیقی رقص ریشه آفریقایی انتقال بردگان قاره آمریکا کوبا رواج رومبا نام ریتم گیتار درسبک اسپانیش موسیقی خرد رده موسیقی لاتین رده موسیقی رقص رده واژه عبارت اسپانیا
1227,6452,کالیپسو موسیقی,کالیپسو موسیقی ترومپت ترومبون فلوت کلارینت ساکسیفون گیتار کلاسیک گیتار بیس طبل بانگو ویولن ماراکاس
1228,6456,برش لیزر,تغییرمسیر لیزر
1229,6457,دورود,بهبود منبع جعبه شهر ایران نام رسم دورود نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر استان لرستان شهرستان دورود مرکزی شهرستان دورود مرکزی دهستان نام محل دورود نام شهر صلوات پایتخت طبیعت ایران نام قدیم بحرین النهرین سال شهرشدن یادکرد وب نویسنده نشانی عنوان شهر ناشر شهردار دورود تاریخ تاریخ بازدید فوریه جمعیت نفر سال
1230,6459,خرم آباد,مقاله کاربرد جعبه شهر ایران نام رسم خرم آباد نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر استان لرستان شهرستان خرم آباد مرکزی شهرستان خرم آباد مرکزی دهستان نام محل خورمووه نام نام قدیم خایدالو سخ شاپورخواست سال شهرشدن ایلام تمدن تمدن ایلام پک قاسم ک تاریخ خرم آباد ص توضیح جمعیت ک سال
1231,6461,تولد,کاربرد پرونده تولد نام کتاب شعر فروغ فرخزاد شعر چاپ سال منتشر مدرک شعر فروغ سال بردارد ناشر انتشارات مروارید تقدیم نامه کتاب ا گ شایعه رابطه فروغ ابراهیم گلستان مدت محافل ادب ایران مطرح ت یید مجموعه شعر فروغ فرخزاد مجموعه شعر معاصر ایران مدرک
1232,6466,آویشن معمولی,گیاه گلدار دولپه ای نو نعناسانان نعناسانان نعناع آویشن کارل لینه آویشن معمولی نام علم یادکرد وب نویسنده نشانی عنوان آشنایی خواص دارویی گیاه آویشن ناشر وب پزشک ایران تاریخ تاریخ بازبینی شهریور
1233,6471,علف هرز ایران,فهرست علف هرز ایران
1234,6472,شهرستان قائم شهر,گسترش تاریخ اوت جعبه شهرستان ایران نام رسم شهرستان قائم شهر عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر استان مازندران نام محل چمنو نام قدیم قصرشیرین سر خط عشق آباد سر خط علی آباد سر خط شاه سال شهرستان یادکرد وب نشانی عنوان بانک اطلاعات تقسیمات کشور تاریخ بازدید آبان ناشر وب رسم وزارت کشور ایران جمعیت نفر
1235,6475,فتحعلی شاه قاجار,بهبود منبع ویکی جعبه اطلاعات حاکم نام پرونده فتحعلی شاه قاجار پرونده تصویر زیرنویس تصویر فتحعلی شاه سال دوران دومین شاه قاجاریه سخ خورشید تاجگذاری بهمن تفویض تعمید نام خان باباخان جهانبانی لقب زادروز شهریور سخ محرم سخ سپتامبر زادگاه دامغان تاریخ درگذشت آبان سخ جمادی الثانی سخ اکتبر سال محل درگذشت اصفهان آرامگاه قم حرم فاطمه معصومه
1236,6476,بارفروش,بابل شهر
1237,6477,رفسنجان,مارس بهبود منبع ویکی سفر جعبه شهر ایران نام رسم رفسنجان نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر زیرگذر شهدا رفسنجان استان کرمان شهرستان رفسنجان مرکزی شهرستان رفسنجان مرکزی نام محل رفسنجون نام نام قدیم بهرام آباد رفسنگان اناس سال شهرشدن جمعیت نفر سال
1238,6480,شاه بوف,جعبه اطلاعات آرایه زیستی نام شاه بوف تصویر عنوان تصویر شاه بوف پهنا تصویر فرمانرو جانور شاخه طنابداران رده پرندگان راسته جغدسانان تیره جغد سرده جغد عقاب شاه بوف وضع راسته وگلر شاه بوف پرنده پرنده خانواده جغد بزرگ جغد جغد گوش دراز شاه بوف سانتیمتر پرنده گوشپرهای سینه زرد مایل قهوه بارگه پهن چشم درشت نارنج رنگ سطح پشت زرد مایل قهوه بالکه‌ها
1239,6482,انوه,جعبه روستا ایران نام رسم روستا انوه نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر دشت پ رامون روستا انوه استان هرمزگان شهرستان بستک مرکزی شهرستان بستک مرکزی دهستان فتویه نام محل نام قدیم سال بنیاد جمعیت رشدجمعیت تراکم جمعیت زبان اچمی مذهب اسلام سنی مساحت ارتفاع میانگین دما میانگین بارش سالانه شمارروزهای یخبندان ره شماره وب وب بستک
1240,6487,اندیمشک,آوریل جعبه شهر ایران نام رسم اندیمشک نقشه آری عرض جغرافیایی جغرافیایی تصویر برچسب تصویر دروازه ورود اندیمشک استان خوزستان شهرستان اندیمشک مرکزی شهرستان اندیمشک مرکزی نام محل ا ندیم شک نام نام قدیم آوان ا ریترین ا ند م خ صالح آباد هند م شک ا ندا ش یادکرد وب نویسنده نشانی عنوان ناشر تاریخ تاریخ بازدید فوریه سال شهرشدن جمعیت نفر سال
1241,6489,مولکول,پرونده بندانگشت نمایش فضا بعد چپ مرکز فضا دوبعدی راست مولکول استون مولکول ملکول کوچک ذره مواد شیمیایی ماده شیمیایی خالص ویژگی ماده مولکول اتم تشکیل پیوند شیمیایی متصلند مولکول عناصر گاز اتم تشکیل اتم مولکول
1242,6491,ایزوتوپ,فیزیک هسته‌ای پرونده بندانگشت چپ نمونه جدول ایزوتوپ عناصر خانه آب رنگ ایزوتوپ پایدار خانه صورت رنگ ناپایدارند هیدروژن ایزوتوپ پایدار ایزوتوپ یونان اتم عنصر عدد اتم یکسان عدد جرم متفاوت عدد اتم بیانگر پروتون هسته اتم ایزوتوپ عنصر شیمی عنصر پروتون مساوی اختلاف جرم اتم ایزوتوپ اختلاف نوترون موجود هسته
1243,6492,قره کلیسا,جعبه اطلاعات میراث جهانی یونسکو نام سیاه کلیسا قره کلیسا تصویر توضیح تصویر شهر باستانی پترا کشور پرچمک ایران ایران فرهنگ معیار شماره ثبت منطقه آسیا تاریخ ثبت میلاد ودوم میراث شماره ثبت ملی تاریخ ثبت ملی جلال حروف پیوند دیرینگی دوره صفوی
1244,6494,شاهرود,جعبه شهر ایران نام رسم شاهرود نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر استان سمنان شهرستان شاهرود لقب قاره شهر انگور مرکزی شهرستان شاهرود مرکزی دهستان نام محل شاخره شاهرود کویر جنگل عنوان تصحیح توسط ربات چخره امام شهر امام رود نام قدیم سال شهرشدن جمعیت نفر سال یاد
1245,6495,شوش شهر باستانی,پرونده بقایا ستون کاخ آپادانا شوش بندانگشت برماندهای ستون کاخ آپادانا شوش تمدن باستانی آسیا غرب شوش تلفظ سوزا واقع استان خوزستان قدیمی‌ترین سکونت گاه شناخته جهان احتمالا سال میلاد پایه آثار دهکده مسکونی سال میلاد اسناد باستانی شوش مهم باشکوه شهر باستانی ایران جهان فعالیت باستان شناخت#شناس ادامه
1246,6497,شیروان,کاربرد جعبه اطلاعات شهر ایران نام رسم شیروان نقشه آری عرض جغرافیایی جغرافیایی فتوکلاژ بله تصویر اندازه تصویر برچسب تصویر استان خراسان شمال شهرستان شیروان مرکزی شهرستان شیروان مرکزی نام محل شیر نام نام قدیم شیر انوشیروان سال شهرشدن یادکرد وب نشانی عنوان وزارت کشور زبان فارس ترکی خراسانی کرمانجی کردی مذهب شیعه جمعیت نفر سال
1247,6502,بنفشه,بنفشه گیاه گیاه گلدار دولپه ای مالپیگیالس بنفشگان گونه فهرست گونه بنفشه ب ن فشه نام گل تیره بنفشگان نواحی معتدل جهان گل ساقه کوتاه رنگ بنفش زرد بنفش گیاه خواص درمانی پزشک #هست قدیم ساختن بلور افشار رایج مشخصات ریخت شناخت#شناس
1248,6506,شهرکرد,نحش جعبه شهر ایران نام رسم شهرکرد نقشه آری عرض جغرافیایی جغرافیایی تصویر شهرکرد اندازه تصویر برچسب تصویر نما شب شهرکرد استان چهارمحال بختیار شهرستان شهرکرد مرکزی شهرستان شهرکرد مرکزی دهستان نام محل دهکرد نام بام ایران روزنامه جام جم مهمان رنگ آب گل بام ایران بازدید چهارشنبه خرداد نام قدیم دهکرد دهکردین سال شهرشدن جمعیت نفر
1249,6507,گرانروی,پرونده بندانگشت چپ تصویر گرانروی مایع بنفش گرانروی مایع نقره سخ تصویر مکانیک پیوستار پرونده بندانگشت چپ گرانروی قیر میلیارد آب
1250,6517,شهر رد,شهرکرد
1251,6521,همایون,همایون موارد اشاره نام همایون شجر خواننده موسیقی ایران همایون خرم موسیقی دان آهنگساز همایون اسعد کارگردان ایران همایون بهزاد بازیکن فوتبال همایون ارشاد بازیگر ایران نام خانوادگی نصیرالدین همایون دومین پادشاه گورکانی هند عبدالعلی همایون بازیگر قدیم سینما تلویزیون داریوش همایون فعال سیاسی خارج کشور شهرام همایون مدیر تلویزیون کانال ناصر تکمیل همایون تاریخ نگار ایران محمدعلی همایون کاتوزیان پژوهشگر تاریخ سیاست
1252,6522,تاریخ ایران,تاریخ ایران گسترش هگل ایران ملت تاریخ شاهنشاه ایران امپراطوری تاریخ دانست#دان یادکرد کتاب نام خانوادگی هگل نام جورج کتاب فلسفه تاریخ ناشر سال شابک صفحه چپ چین نقل قول پایان چپ چین
1253,6527,دوبلینی‌ها,منبع جعبه اطلاعات کتاب عنوان دوبلینی‌ها عنوان اصل انگلیسی برگرداننده محمد علی صفر صالح حسینی تصویر زیرنویس تصویر نویسنده جیمز جویس تصویرگر طراح جلد زبان انگلیسی مجموعه مجموعه داستان کوتاه موضوع سبک ناشر ناشر فارس محل انتشارات تاریخ نشر میلاد میلاد تاریخ نشر فارس محل ناشر فارس رسانه صفحه تقریبا قطع شابک
1254,6531,دین ابراهیم,تغییرمسیر دین ابراهیم
1255,6535,استاندارد جاز,استاندارد جاز معنا لحن موسیقی نغمه آهنگ معروف ماندگار کمابیش شناخت#شناس مجموعه ثابت تغییرناپذیر استاندارد نغمه فهرست استاندارد ساخت#ساز حضور نغمه لزوما اصل اجرا جاز نوشته شد#شو بود#باش آن نمایش موزیکال برادوی فیلم موزیکال فیلم موزیکال هالیوود
1256,6546,ویلیام فالکنر,ویلیام فاکنر
1257,6548,تنیس,پرونده بندانگشت مار سافین زدن ضربه سرویس ت نیس ورزش راکتی نفر سینگل تیم دونفره دوبل بازی بازیکن راک ی صفحه شبکه تور بازیکن راک توپ لاستیک پوشش نمد زمین حریف پرتاب بازیکن تیمی زود امتیاز نهائی دست برنده ورزش بریتانیا
1258,6553,سومر,تمدن باستانی آسیا غرب
1259,6558,اسید جاز,جعبه سبک موسیقی نام اسید ج ز سخ ریشه سبک جاز سخ موسیقی سول سول سخ فانک سخ دیسکو سخ موسیقی هیپ هاپ هیپ هاپ ریشه فرهنگ اوایل لندن بریتانیا ساز ترن تیبل رانش مستقیم سینث سایزر ساکسوفون فلوت ترومپت ترومبون کلارینت پیانو گیتار الکتریک گیتار بیس درام درام زه ساز زه ارگ ارگ محبوبیت مشتق نیو جاز نیو فانک تریپ هاپ فهرست زیرسبک‌ها زیرسبک‌ها
1260,6568,توماس مان,نوبل جعبه اطلاعات شاعر نویسنده نام توماس مان تصویر توضیح تصویر نام اصل پل توماس مان زمینه فعالیت ملیت پرچمک آلمان آلمان ی تاریخ تولد تولد محل تولد لوبک آلمان والدین تاریخ مرگ مرگ سن محل مرگ بیمارستان شهر زوریخ سوئیس محل زندگی مختصات محل زندگی مدفن زمان حکومت اتفاقات نام لقب بنیانگذار
1261,6572,میشل فوکو,جعبه اطلاعات فیلسوف عنوان میشل فوکو سرشناس تصویر پرونده میشل فوکو نام پ ل میش ل فوکو لقب نسب حیطه دوره فلسفه غرب مکتب فلسفه قاره پساساختارگرایی تحلیل گفتمان معرفت شناخت#شناس فلسفه اخلاق فلسفه سیاسی فلسفه ادبیات علایق اصل ایده چشمگیر تبار ملیت فرانسوی تابعیت تاریخ تولد اکتبر میلاد شهر تولد پواتیه کشور تولد تاریخ مرگ مرگ سن شهر مرگ پاریس کشور مرگ مدفن محل زندگی والدین مالاپار پل فوکو نام همسر
1262,6575,دوبلینیها,دوبلینی‌ها
1263,6580,کویر,اشتباه شد#شو بیابان کویر مرکزی ایران دشت کویر کاربرد پرونده چپ انگشتدان کویر یزد کویر نمک زار منطقه دلیل موقعیت جغرافیایی معمولا ختم رودخانه حرارت شدید آفتاب نمک زار بدل شد#شو کویر قبلا دریاچه دریا بود#باش تبخیر آب آن نمکزار بدل شد#شو کویر مرکزی ایران دشت کویر نامید#نام کویر کوچک کویر درانجیر کویر ساغند روح مرغوم
1264,6583,صورت فلک,صورت فلک
1265,6586,سیستم,سامانه
1266,6587,فهرست حشرات,زنبورعسل پشه مگس خرمگس ملخ سوسک آخوندک شته موریانه بید کاغذ بید لباس زنجره ساس خرچسونه سنجاقک کک کفش دوزک شب پره کولی پروانه ابریشم باف ناجور شب پره دم قهوه مورچه قرمز سوسک ژاپن مگس میوه مدیترانه مگس میوه مکزیک مگس میوه زینت کرم قوزه پنبه سوسک سفید ریشه ملخ چغندر قند سوسک خاپرا سوسک برگخوار غلات دم جنبانک
1267,6589,فهرست جغرافی دانان,جغرافی دانان مسلمان فهرست جغرافی دانان نامی مسلمان فهرست زمان تولد اولویت گشت#گرد نام تولد مرگ کشور آثار اکتشافات ابن خردادبه ه ق ایران کتاب المسالک الممالک ابوزید بلخی ه ق ایران کتاب البد التاریخ ابن واضح قرن ه ق عراق کتاب البلدان علی بن حسین مسعود ه ق عراق جهانگرد آفریقا مصر ماداگاسکار آسیا چین
1268,6591,گلشیفته فراهان,جعبه بازیگر نام گلشیفته فراهان تصویر توضیح تصویر نام اصل رهاورد فراهان زمینه فعالیت سینما تئاتر ملیت ایران تاریخ تولد تیر تولد سن محل تولد تهران والدین بهزاد فراهان فهیمه رحیم آمد#آ تاریخ مرگ محل مرگ محل زندگی مختصات محل زندگی مدفن نام پیشه بازیگر فعالیت کنون تحصیلات
1269,6595,بهارستان اصفهان,بهبود منبع پرونده بندانگشت چپ نمایی شهر بهارستان شهر بهارستان شهر برنامه اقمار کیلومتر جنوب شرق شهر اصفهان مسیر جاده اصفهان شیراز دامنه شمال رشته کوه ارتفاع نام لا لاش ت ر قرار شهر برنامه ریزی‌های اسکان شهرسازی استان اصفهان جذب سرریز جمعیت شهر اصفهان درنظر گرفت#گیر بینی شهر سال میلاد میلاد تقریبا خورشید وسعت هکتار
1270,6600,آریزونا,کاربرد جعبه ایالت ایالات متحده آمریکا نام ایالت آریزونا نام آریزونا پرچم پرچم آریزونا پرچم نشان رسم نشان رسم آریزونا نشان رسم لقب ایالت گرند کنیون کنون سخ ایالت مس شعار خداوند نعمت سخ زبان لاتین لاتین سرود ایالت نام اهلیت زبان رسم انگلیسی سخ اسپانیا
