title,summary,link,tags,main_tag,sub_tag
سیاه ناخن هایمان,شکایات گاه بیمار بررسی متخصص پوست مراجعه سیاه صفحه ناخن مشکل گاه همراه درد گاه درد,https://www.hamshahrionline.ir/news/506306/با-سیاه-شدن-زیر-ناخن-هایمان-چه-کنیم,['دانش > پزشکی'],دانش,پزشکی
آزمایش موفق دارو ایدز درمان کرونا,نتایج آزمایش دارو ایدز درمان ویروس کووید موفقیت آمیز دارو شرکت سرپرست ایران آزمایش,https://www.hamshahrionline.ir/news/506324/آزمایش-موفق-یک-داروی-ایدز-برای-درمان-کرونا,['دانش > پزشکی'],دانش,پزشکی
تسهیلات سرباز فارغ التحصیل رشته حقوق,فرمانده قرارگاه مرکزی مهارت آموخت#آموز کارکن وظیفه نیرو مسلح فراهم شرکت سرباز آزمون مرکز وکلا تسهیلات سرباز خبر,https://www.hamshahrionline.ir/news/506370/تسهیلات-جدید-برای-سربازان-فارغ-التحصیل-رشته-حقوق,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
شله زرد آب نیندازد نکات طلایی پخت#پز دسر خوشمزه ماه رمضان,شله زرد دسر جذاب توانست#توان ماه رمضان درست مقوی مغذی خوشمزه,https://www.hamshahrionline.ir/news/506074/چه-کنیم-که-شله-زرد-آب-نیندازد-نکات-طلایی-پخت-دسر-خوشمزه-ماه,['زندگی > تغذیه'],زندگی,تغذیه
شغل تصادف ساختگی مرد هوسران فریب داد#ده,زن کلانتر پرده سودجویی حیله گرانه زن غریبه برداشت,https://www.hamshahrionline.ir/news/506345/این-شغل-من-است-که-با-تصادف-های-ساختگی-مردان-هوسران-را-فریب-بدهم,['زندگی > خانواده'],زندگی,خانواده
فیلم شهاب سنگ نابودگر زمین امروز بیخ گوش جهان گذشت#گذر,برآورد سازمان ناسا شهاب سنگ قطر کیلومتر سرعت هزار کیلومتر ساعت زمین شهاب سنگ کشش جو زمین نیفتد عرض ساعات زمین گذشت#گذر هفته شایعات نابودی زمین برخورد شهاب سنگ غول پیکر شبکه اجتماع مطرح,https://www.hamshahrionline.ir/news/506290/فیلم-شهاب-سنگ-نابودگر-به-زمین-رسید-امروز-خطر-از-بیخ-گوش-جهان,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
جشنواره جهانی فیلم فجر تعلیق,شرایط تکلیف جشنواره سینمایی دنیا تعویق افتاده لغو شد#شو خبر سرنوشت جشنواره جهانی فیلم فجر,https://www.hamshahrionline.ir/news/506361/جشنواره-جهانی-فیلم-فجر-همچنان-در-تعلیق,['سینما > سینمای\u200c ایران'],سینما,سینمای\u200c ایران
اصلاح طلبید#طلب کن فیکون پدرسالاری کشنده نوچه پروری موانع اصلاح طلبید#طلب,عضو شورا سیاستگذاری اصلاح طلب معتقد اصلاح طلبید#طلب ایران مشکلات اساس وضع امروز شورا معلول آنهاست جمله ارتباط ارزش هنجار اصلاح طلب پایگاه اجتماع دست قدرت نمایندگی طبقه متوسط,https://www.hamshahrionline.ir/news/506412/اصلاح-طلبی-باید-کن-فیکون-شود-پدرسالاری-کشنده-و-نوچه-پروری-موانع,['ایران > سیاست داخلی'],ایران,سیاست داخلی
توضیحات وزیر اقتصاد وضعیت سهام عدالت بازار بورس,وزیر اقتصاد ابلاغیه رهبر سهام عدالت تحول اساس دارایی انجام پنجاه میلیون نفر دربر گرفت#گیر ارزش بازار سرمایه افزایش,https://www.hamshahrionline.ir/news/506436/توضیحات-وزیر-اقتصاد-درباره-وضعیت-سهام-عدالت-در-بازار-بورس,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
کمک میلیون تومان رهبر انقلاب زندان غیرعمد,مدیرعامل ستاد دیه کشور رهبر معظم انقلاب سنت هرساله حمایت زندان جرایم غیرعمد مبلغ میلیون تومان ستاد اهدا,https://www.hamshahrionline.ir/news/506438/کمک-۴۵۰-میلیون-تومانی-رهبر-انقلاب-به-زندانیان-غیرعمد,['ایران > رهبری'],ایران,رهبری
فیلم واکنش صریح روحانی تهدیدات ترامپ,روحانی جلسه هیئت دولت آمریکایی دانست#دان خلیج اسم خلیج فارس خلیج نیویورک واشنگتن,https://www.hamshahrionline.ir/news/506399/فیلم-واکنش-صریح-روحانی-به-تهدیدات-اخیر-ترامپ,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
متن نامه قدردان رئیس جمهور مقام معظم رهبر,حسن روحانی رئیس جمهور نامه محضر حضرت آیت الله خامنه رهبر معظم انقلاب اسلام موافقت معظم له پیشنهاد دولت آزادسازی ساماندهی سهام عدالت قدردان,https://www.hamshahrionline.ir/news/506419/متن-نامه-قدردانی-رئیس-جمهور-از-مقام-معظم-رهبری,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
جزئیات سبد معیشتی رفاه بازنشستگان کشور سال,مدیرعامل صندوق بازنشستگی کشور تاکید حقوق اکثر بازنشستگان متناسب نیاز ارائه جزئیات سبد معیشتی رفاه صندوق پرداخت بازنشستگان کشور سال,https://www.hamshahrionline.ir/news/506401/جزئیات-سبد-معیشتی-و-رفاهی-بازنشستگان-کشوری-در-سال-۹۹,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
روایت سردار تنگسیری تعصب رهبر انقلاب خلیج فارس خلیج فارس متعلق فارس,فرمانده نیرو دریا سپاه رهبر معظم انقلاب اسلام خلیج فارس تعصب خاص فرمود#فرما جزایر خلیج فارس نام اصل خواند#خوان,https://www.hamshahrionline.ir/news/506402/روایت-سردار-تنگسیری-از-تعصب-رهبر-انقلاب-نسبت-به-خلیج-فارس-تمام,['ایران > سیاست داخلی'],ایران,سیاست داخلی
ترامپ تازه فهمیده برجا گنج آمریکا,عضو حزب موتلفه توئیتی نوشت#نویس ترامپ رند تازه فهمیده برجا گنج تکرار نشدن آمریکا,https://www.hamshahrionline.ir/news/506396/ترامپ-تازه-فهمیده-برجام-چه-گنجی-برای-آمریکا-بوده-است,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
جزئیات مکاتبه رئیس جمهور رهبر واکنش روحانی تهدیدات ترامپ خلیج فارس خلیج نیویورک واشنگتن,رئیس جمهور اشاره مشکلات کرونا سلامت شغل مردم بویژه کارگر تلاش کارگر رفع نیازمندی‌های کشور نیازمندی‌های مردم وفور اختیار مردم سایه تلاش کارگر,https://www.hamshahrionline.ir/news/506385/جزئیات-سه-مکاتبه-مهم-رئیس-جمهور-با-رهبری-واکنش-روحانی-به-تهدیدات,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
آخر هفته باران کشور استان ورود سامانه بارش شنبه,کارشناس سازمان هواشناسی امروز چهارشنبه اردیبهشت ماه بارش باران استان کشور خبر فردا سیستان بلوچستان نقاط کشور باران,https://www.hamshahrionline.ir/news/506343/آخر-هفته-بارانی-در-تمام-کشور-به-جز-یک-استان-ورود-سامانه-بارشی,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
کیفیت هوا تهران دهمین روز اردیبهشت سالم,کیفیت هوا پایتخت امروز چهارشنبه اردیبهشت ماه غلظت آلایندگی ذرات معلق کمتر میکرون شاخص لحظه شرایط قبول,https://www.hamshahrionline.ir/news/506329/کیفیت-هوای-تهران-در-دهمین-روز-اردیبهشت-سالم-است,['زیست\u200cبوم > محیط زیست ایران'],زیست\u200cبوم,محیط زیست ایران
همسر خاشقچی نیوکاسل بن سلمان فروخت#فروش,نامزد جمال خاشقچی روزنامه نگار عربستان کشته توسط حکومت کشور لیگ برتر انگلیس خواست مانع انتقال مالکیت باشگاه نیوکاسل حکومت,https://www.hamshahrionline.ir/news/506390/همسر-خاشقچی-نیوکاسل-را-به-بن-سلمان-نفروشید,['ورزش > فوتبال'],ورزش,فوتبال
هشدار وزیر اقتصاد سودجو خرید سند سهام عدالت میدان آمد#آ فروش شتابزده خوددار,وزیر امور اقتصاد دارایی سودجو خرید سند سهام عدالت میدان آمد#آ توصیه سهامدار خود سهام مدیریت فروش شتابزده خوددار,https://www.hamshahrionline.ir/news/506414/هشدار-وزیر-اقتصاد-افراد-سودجو-برای-خرید-سند-سهام-عدالت-به-میدان,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
چهره تازه خاندان کیم خارج عمو پیونگ حصر خانگی رهبر کره شمال,کیم پیونگ ایل سال نماینده کره شمال کشور اروپایی همزمان قوت گرفتن شایعه بیمار مرگ کیم جونگ اون سرزمین مادر جانشین رهبر جوان,https://www.hamshahrionline.ir/news/506415/چهره-تازه-خاندان-کیم-از-خارج-آمد-عمو-پیونگ-از-حصر-خانگی-تا,['جهان > آسیا و اقیانوسیه'],جهان,آسیا و اقیانوسیه
فاتحه خواند#خوان مجاز دقیقه هزار تومان,کرونا فاتحه خوان فاتحه خواند#خوان مجاز انداخت#انداز,https://www.hamshahrionline.ir/news/506430/فاتحه-خوانی-مجازی-دقیقه-ای-۲۰-هزار-تومان,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
خودرو داخل مشتری هفته میلیون گران,گزارش شبکه خبر وضعیت بازار خودرو ببینید گزارش بازار مشتری خودرو هفته قیمت میلیون تومان گران,https://www.hamshahrionline.ir/news/506410/چرا-خودروهای-داخلی-بدون-مشتری-در-یک-هفته-۲۰-میلیون-گران-شدند,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
هند سوگ عرفان خان ستاره میلیونر زاغه نشین زندگی سالگی درگذشت,عرفان خان بازیگر سرشناس بالیوودی ستاره فیلم برنده اسکار میلیونر زاغه نشین زندگی ماه مبارزه بیمار سالگی بیمارستان بمبئی دنیا,https://www.hamshahrionline.ir/news/506418/هند-در-سوگ-عرفان-خان-ستاره-میلیونر-زاغه-نشین-و-زندگی-پی-در,['سینما > سینمای\u200c جهان'],سینما,سینمای\u200c جهان
سینا کمالخانی حق راهیابی مجلس انتخابات حوزه تفرش باطل,سخنگو شورا نگهبان سینا کمالخانی منتخب تفرش توانست#توان مجلس یازدهم,https://www.hamshahrionline.ir/news/506490/سینا-کمالخانی-حق-راهیابی-به-مجلس-را-ندارد-انتخابات-حوزه-تفرش,['ایران > سیاست داخلی'],ایران,سیاست داخلی
دستور فرمانده معظم قوا مسکونی جزایر خلیج فارس,فرمانده نیرو دریا سپاه اشاره دستور رهبر معظم انقلاب مسکونی جزایر خلیج فارس تاکید بنا جزایر خلیج فارس ایجاد زیرساخت مسکونی سکونت مردم آماده فرمان فرمانده معظم قوا مردم جزایر زندگی,https://www.hamshahrionline.ir/news/506474/دستور-فرمانده-معظم-کل-قوا-برای-مسکونی-شدن-جزایر-خلیج-فارس,['ایران > رهبری'],ایران,رهبری
جرئیات کشف اختلاس میلیارد سازمان منطقه آزاد قشم,رئیس دادگستری استان هرمزگان کشف اختلاس میلیارد سازمان منطقه آزاد قشم خبر اظهار متهم اصل شناسایی توسط سرباز گمنام امام زمان عج دستگیر,https://www.hamshahrionline.ir/news/506448/جرئیات-کشف-اختلاس-میلیاردی-در-سازمان-منطقه-آزاد-قشم,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
لاریجان قالیباف حمایت نیرو پایدار احمدی نژاد مجلس یازدهم عدد,عباس سلیم نمین اصولگرا ریاست قالیباف حمایت لاریجان مستثنی قاعده حتما لاریجان اصولگرا نتیجه رسید#رس نمایندگان مجلس یازدهم قالیباف توانایی اداره شایسته مجلس,https://www.hamshahrionline.ir/news/506456/لاریجانی-از-قالیباف-حمایت-می-کند-نیروهای-پایداری-و-احمدی-نژادی,['ایران > سیاست داخلی'],ایران,سیاست داخلی
جزئیات ورود سهامدار عدالت بورس زمان آزادسازی مشمولین,رئیس سازمان خصوصی تشریح جزئیات آزادسازی سهام عدالت سامانه سهام عدالت امروز رونما مردم روز فرصت انتخاب مدیریت سهام راسا انجام داد#ده خیر,https://www.hamshahrionline.ir/news/506440/جزئیات-ورود-سهامداران-عدالت-به-بورس-زمان-آزادسازی-مشمولین,['ایران > سیاست داخلی'],ایران,سیاست داخلی
رافت برومند زد#زن خورد#خور تلویزیون,برومند مهدی هاشم نسب جنجالی‌ترین بازیکن داربی سال صحنه درگیری مشت حواله پایان رافت ذهن علاقه مندان قدیمی‌تر فوتبال باقی,https://www.hamshahrionline.ir/news/506480/رافت-و-برومند-بدون-زد-و-خورد-در-تلویزیون,['ورزش > فوتبال'],ورزش,فوتبال
فیلم گل برتر دیوید بکهام لیگ جزیره,دیوید بکهام ستاره فوتبال لیگ برتر انگلیس دوران طلایی منچستر یونایتد همراه سر الکس فرگوسن رقم زد#زن,https://www.hamshahrionline.ir/news/506463/فیلم-5گل-برتر-دیوید-بکهام-در-لیگ-جزیره,['ورزش > فوتبال'],ورزش,فوتبال
چی ثبت نام کرد#کن چی تحویل گرفت#گیر جزئیات طرح محصولات ایران خودرو,طرح محصولات شرکت ایران خودرو اردیبهشت منتشر,https://www.hamshahrionline.ir/news/506455/چی-ثبت-نام-کردید-چی-تحویل-می-گیرید-جزئیات-طرح-جدید-تبدیل,['اقتصاد > حمل و نقل'],اقتصاد,حمل و نقل
سامانه سهام عدالت اعلام مدیریت سهام,سایت فراهم صاحبان سهام عدالت مراجعه صفحه سامانه انتخاب مدیریت سهام عدالت اختیار خود طریق شرکت سرمایه استان کار انجام,https://www.hamshahrionline.ir/news/506450/سامانه-سهام-عدالت-برای-اعلام-نحوه-مدیریت-سهام-باز-شد,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
ویژگی واتس اپ روز کرونایی,پیام رس واتس آپ میزان کاربر تماس صوت تصویر شرکت,https://www.hamshahrionline.ir/news/506408/ویژگی-جدید-واتس-اپ-برای-روزهای-کرونایی,['دانش > فناوری\u200c'],دانش,فناوری\u200c
اعلام تاریخ پایان کرونا ایران جزئیات بینی پژوهشگر سنگاپور,پژوهشگر سنگاپور بررسی جدید مدلی بینی تاریخ احتمال پایان کووید کشور جهان جمله ایران ارائه,https://www.hamshahrionline.ir/news/506482/اعلام-تاریخ-پایان-کرونا-در-ایران-جزئیات-پیش-بینی-پژوهشگران,['زندگی > سلامت'],زندگی,سلامت
فیلم توضیحات حسن آقامیری تتلو احلام لایو متین حنجره,حسن آقامیری لایو اینستاگرامی متین حنجره نظر تتلو احلام سید حسن آقامیری خوانسار روحانی ایران دلیل سخنرانی‌های متفاوت خلع لباس دائم محکوم,https://www.hamshahrionline.ir/news/506431/فیلم-توضیحات-حسن-آقامیری-درباره-گفت-وگو-با-تتلو-و-احلام-در,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
کرونا شرایط حضور رقابت اسکار آسان,اعضا هیات رئیسه آکادمی علوم هنر سینمایی آنلاین روز شنبه شرایط شرکت دوره مراسم اسکار واکنش شیوع کرونا آسان دوره گذشته,https://www.hamshahrionline.ir/news/506470/کرونا-شرایط-حضور-در-رقابت-اسکار-را-آسان-تر-کرد,['سینما > سینمای\u200c جهان'],سینما,سینمای\u200c جهان
سمندر کلاس تئاتر حاضر,حمید سمندر تئاتر ایران بازمی دیگربار دانشجو هنرجو کلاس درس حضور یافت#یاب جمله عنوان تخیل برآمده آرزو محال,https://www.hamshahrionline.ir/news/506339/سمندریان-در-کلاس-های-تئاتر-حاضر-می-شود,['سینما > سینمای\u200c ایران'],سینما,سینمای\u200c ایران
خبر کیم جونگ اون ردپا رهبر کره شمال تصاویر ماهواره,تصاویر ماهواره تردد قایق توسط کیم جونگ اون همراه استفاده قرار نشان منطقه تفریح ونسان مستقر,https://www.hamshahrionline.ir/news/506514/خبر-جدید-از-کیم-جونگ-اون-ردپای-رهبر-کره-شمالی-در-تصاویر-ماهواره-ای,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
حیوان آزار ارتش آمریکا حامیان حقوق حیوانات درآورد,سازمان آمریکایی حامی حقوق حیوانات نامه رئیس پنتاگون خواست نظام کشور تمرین نظام اعمال نوشیدن خون مار کبرا کشتن حیوانات خوددار,https://www.hamshahrionline.ir/news/506303/حیوان-آزاری-ارتش-آمریکا-داد-حامیان-حقوق-حیوانات-را-درآورد,['زیست\u200cبوم > محیط زیست جهان'],زیست\u200cبوم,محیط زیست جهان
بوندس لیگا حکم مرکل,رقابت بوندس لیگا احتمالا هفته تاخیر سر گرفت#گیر چراکه مسئولین برگزاری منتظر حکم آنگلا مرکل,https://www.hamshahrionline.ir/news/506523/شروع-دوباره-بوندس-لیگا-تنها-با-حکم-مرکل,['ورزش > فوتبال'],ورزش,فوتبال
فرهاد مجید دیدار سعادتمند شمال #هست,فرهاد مجید ابتدا حضور سعادتمند دیدار عنوان مدیرعامل نرفته زمان خریدن دنبال اتفاقات بعد نیاز دیدار فرمایش بود#باش,https://www.hamshahrionline.ir/news/506510/فرهاد-مجیدی-دیدار-با-سعادتمند-من-شمال-هستم,['ورزش > فوتبال'],ورزش,فوتبال
نامه فدراسیون فوتبال خبرنگار ایتالیایی تکذیب کن گفت#گو,علوی سخنگو فدراسیون فوتبال خبرنگار خواسته اصول حرفه‌ای رعایت خبر تکذیب,https://www.hamshahrionline.ir/news/506497/نامه-فدراسیون-فوتبال-به-خبرنگار-ایتالیایی-تکذیب-کن-هر-چه-گفتی,['ورزش > فوتبال'],ورزش,فوتبال
رافت برومند یاد رینگ خونین تلویزیون,برومند مهدی هاشم نسب جنجالی‌ترین بازیکن داربی سال صحنه درگیری مشت حواله پایان رافت ذهن علاقه مندان قدیمی‌تر فوتبال باقی,https://www.hamshahrionline.ir/news/506480/رافت-و-برومند-به-یاد-رینگ-خونین-در-تلویزیون,['ورزش > فوتبال'],ورزش,فوتبال
دلار تومان قیمت ارز,صرافی‌های بانک صبح امروز چهارشنبه دهم اردیبهشت قیمت دلار فروش مردم هزار تومان اعلام کرد#کن روز گذشته,https://www.hamshahrionline.ir/news/506461/دلار-۱۵۵۵۰-تومان-آخرین-قیمت-ارزها,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
کاهش فشار آب مناطق تهران چیست,مناطق تهران آب شرب افت فشار مدیرعامل شرکت آب فاضلاب استان تهران مصرف مناطق اعمال عملیات کنترل اعلام,https://www.hamshahrionline.ir/news/506498/علت-کاهش-فشار-آب-در-برخی-مناطق-تهران-چیست,['اقتصاد > انرژی'],اقتصاد,انرژی
سکه هزار تومان گران جدید قیمت طلا سکه,قیمت قطعه سکه بهار آزاد طرح امروز چهارشنبه اردیبهشت میلیون هزار تومان,https://www.hamshahrionline.ir/news/506503/سکه-۵۰-هزار-تومان-گران-شد-جدیدترین-قیمت-طلا-و-سکه,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
ثبت رکورد سابقه تاریخ بورس شاخص نزدیک مرز هزار واحد,معاملات امروز چهارشنبه اردیبهشت بازار سرمایه پایان شاخص بازار هزار واحد رکورد سابقه تاریخ بازار ثبت,https://www.hamshahrionline.ir/news/506468/ثبت-رکورد-بی-سابقه-در-تاریخ-بورس-شاخص-در-نزدیکی-مرز-۳۲-هزار,['اقتصاد > تجاری - مالی'],اقتصاد,تجاری - مالی
سیارک ماسک ساعت زمین عبور سیارک جنجال فاصله نزدیک بازمی,سیارک روز گذشته ساعت وقت منطقه زمان شرق وقت تهران زمین عبور,https://www.hamshahrionline.ir/news/506342/سیارک-ماسک-دار-چه-ساعتی-از-کنار-زمین-عبور-کرد-سیارک-جنجالی,['دانش > فضا'],دانش,فضا
روش درمان سو هاضمه تحریک عصب گوش هضم غذا کمک,تحقیقات نشان تحریک الکتریکی عصب واگ طریق گوش معده هضم غذا کمک,https://www.hamshahrionline.ir/news/506366/روشی-جدید-برای-درمان-سوءهاضمه-تحریک-عصب-گوش-به-هضم-غذا-کمک,['دانش > پزشکی'],دانش,پزشکی
مصرف دستکش بله خیر,استفاده ماسک دستکش یکبار مصرف مکان عموم امان ماندن ویروس کرونا توصیه دستکش یکبار مصرف استفاده پوشیدن دستکش مصرف پیشگیر ویروس کرونا موثر,https://www.hamshahrionline.ir/news/506453/مصرف-چند-بار-دستکش-بله-یا-خیر,['دانش > پزشکی'],دانش,پزشکی
سال احتمالا گرم سال زمین,سال گزارش اداره ملی اقیانوس جوی احتمالا گرم سال ثبت,https://www.hamshahrionline.ir/news/506349/سال-۲۰۲۰-احتمالا-گرم-ترین-سال-زمین-می-شود,['دانش > دانش'],دانش,دانش
ناسا شکارچی آب ماه فرستاد#فرست,آژانس فضایی آمریکا ناسا ماهواره مدار کره ماه فرستاد#فرست قادر تاباندن نور لیزر کشف آب منجمد دهانه سطح ماه پرداخت#پرداز,https://www.hamshahrionline.ir/news/506422/ناسا-شکارچی-آب-به-ماه-می-فرستد,['دانش > فضا'],دانش,فضا
بازگشایی مدارس دانشگاه شهر سفید صحت سطح رعایت پروتکل بهداشت تهران پایین,رئیس کمیته امنیت اجتماع انتظامی ستاد ملی مقابله بیمار کرونا موضوع بازگشایی مدارس دانشگاه شهر سفید کشور اصلا مطرح,https://www.hamshahrionline.ir/news/506529/بازگشایی-مدارس-و-دانشگاه-ها-در-١١۴-شهر-سفید-صحت-دارد-سطح-رعایت,['زندگی > سلامت'],زندگی,سلامت
تفاوت جنسیت متوسط سن فوتی‌های کرونای کشور شهر پیک کوچک,معاون درمان وزیر بهداشت درمان آموزش پزشک آمار نشان مرد مرد شاغل کسب کار فعال بود#باش زن کرونا مبتلا شد#شو آمار فوتی‌های مرد,https://www.hamshahrionline.ir/news/506527/تفاوت-جنسیتی-و-متوسط-سن-فوتی-های-کرونای-در-کشور-هنوز-در-برخی,['زندگی > سلامت'],زندگی,سلامت
فیلم تصاویر سرباز اشکانی سر گور بیمار کرونایی برآورد,دفن جان باختگان کرونایی شهرستان ساری گور سرباز دوره اشکان کشف,https://www.hamshahrionline.ir/news/506501/فیلم-و-تصاویر-سرباز-اشکانی-سر-از-گور-بیمار-کرونایی-برآورد,['زندگی > خانواده'],زندگی,خانواده
کرونا برگزاری هفته مد لندن سال,روز شورا مد بریتانیا اعلام نسخه جدید هفته مد لندن مد مردانه برنامه اولیه برگزار دلیل ویروس کرونا قرار ژوئن شکل آنلاین انجام,https://www.hamshahrionline.ir/news/506353/کرونا-نحوه-برگزاری-هفته-مد-لندن-را-بعد-از-۴۰-سال-تغییر-داد,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
سهام عدالت آزاد مرحله مرحله ببینید,توانست#توان پاسخ سوالات ورود سامانه سهام عدالت چگونگی آزادسازی سهام آشنا شد#شو,https://www.hamshahrionline.ir/news/506505/سهام-عدالت-خود-را-چگونه-آزاد-کنیم-مرحله-به-مرحله-ببینید,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
جدید آمار مبتلا فوتی‌های کرونا کشور فوتی‌ها هزار وضعیت نفر وخیم,سخنگو وزارت بهداشت مثبت تست کرونای نفر ساعت گذشته خبر کنون نفر بیمار بهبود بیمارستان مرخص شد#شو,https://www.hamshahrionline.ir/news/506500/جدیدترین-آمار-مبتلایان-و-فوتی-های-کرونا-در-کشور-تعداد-فوتی-ها,['زندگی > سلامت'],زندگی,سلامت
کاهش قرنطینه فرانسه سینما موزه,کاهش تدریجی قرنطینه فرانسه برگزاری رویداد جشنواره فیلم کن آینده شد#شو,https://www.hamshahrionline.ir/news/506521/کاهش-قرنطینه-در-فرانسه-شامل-حال-سینما-و-موزه-ها-نمی-شود,['فرهنگ > هنر'],فرهنگ,هنر
تصاویر هیئت خودرو مراسم مذهب دوران کرونا,موسسه ماوا همکار هیئت سائلین امیرالمومنین شب ماه مبارک رمضان برنامه شب دلتنگی هدف تلاش رفع خل جلسات مذهب دوران شیوع کرونا برگزار,https://www.hamshahrionline.ir/photo/506535/تصاویر-هیئت-خودرویی-مراسم-مذهبی-متفاوت-در-دوران-کرونا,['ایران > سیاست داخلی'],ایران,سیاست داخلی
واکنش علی مطهر اظهارات اردشیر زاهد کنایه زیباکلام,علی مطهر نائب رئیس مجلس توئیتی سخن اردشیر زاهد وزیر خارجه پهلوی داماد شاه اظهار صادق زیباکلام واکنش نشان,https://www.hamshahrionline.ir/news/506537/واکنش-علی-مطهری-به-اظهارات-اردشیر-زاهدی-در-بی-بی-سی-کنایه-به,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
سونامی استعفا هلال احمر دبیرکل استعفا هفته ماجرا انتقادات سابقه مدیرعامل همدان استاندار,دبیرکل جمعیت هلال احمر استعفا پنجمین استعفا نهاد هفته صورت,https://www.hamshahrionline.ir/news/506526/سونامی-استعفا-در-هلال-احمر-به-دبیرکل-رسید-۵-استعفا-در-یک-هفته,['ایران > سیاست داخلی'],ایران,سیاست داخلی
خبر خوش فوتبالی‌ها لیگ برتر گام آغاز مجدد,امروز اعلام برنامه پیگیری مسابقات لیگ برتر تدوین,https://www.hamshahrionline.ir/news/506543/خبر-خوش-برای-فوتبالی-ها-لیگ-برتر-یک-گام-تا-آغاز-مجدد,['ورزش > فوتبال'],ورزش,فوتبال
ساعت زنده عبور سیارک زمین توضیح اعلام زمان عبور سیارک,مدیر انجمن نجوم آماتوری ایران اشاره زمان متفاوت عبور سیارک زمین اعلام توضیح شائبه دلیل زمان زنده عبور سیارک رخ قرار زنده پدیده ساعت دقیقه شب گذشته اردیبهشت ماه دلیل ابرناکی آسمان زمان موکول,https://www.hamshahrionline.ir/news/506532/ساعت-پخش-زنده-عبور-سیارک-از-کنار-زمین-توضیح-درباره-اعلام-زمان-های,['زندگی > مهارت\u200cها'],زندگی,مهارت\u200cها
اختلاف سازمان حمایت شورا رقابت سر قیمت خودرو خودرو می‌تازد,تعلل ستاد تنظیم بازار اعلام قیمت خودرو بازار خرید فروش خودرو روز رکود معاملات رقم ت ملی انواع خودرو داخل ثبت رساند#رسان,https://www.hamshahrionline.ir/news/506540/اختلاف-سازمان-حمایت-و-شورای-رقابت-بر-سر-قیمت-خودرو-بالا-گرفت,['زندگی > خانواده'],زندگی,خانواده
طلا گران اکران آنلاین لایو بازیگر,فیلم سینمایی طلا کارگردان پرویز شهباز امروز چهارشنبه اردیبهشت ساعت صورت آنلاین اکران,https://www.hamshahrionline.ir/news/506491/طلا-گران-تر-شد-اکران-آنلاین-با-لایو-بازیگران,['سینما > سینمای\u200c ایران'],سینما,سینمای\u200c ایران
پایان توقیف شیرین قناری اکران,کارگردان شیرین قناری اکران فیلم سال توقیف خبر سرانجام نمایش اینترنت فیلم فراهم,https://www.hamshahrionline.ir/news/506478/پایان-یک-توقیف-۹-ساله-شیرین-قناری-بود-اکران-می-شود,['سینما > سینمای\u200c ایران'],سینما,سینمای\u200c ایران
فیلم عکس ماهواره رد رهبر کره شمال زد#زن کیم جونگ اون ونسان,تصاویر ماهواره تردد قایق توسط کیم جونگ اون همراه استفاده قرار نشان منطقه تفریح ونسان مستقر,https://www.hamshahrionline.ir/news/506547/فیلم-و-عکس-ماهواره-ها-رد-رهبر-کره-شمالی-را-زدند-کیم-جونگ,['ایران > سیاست\u200cخارجی'],ایران,سیاست\u200cخارجی
خبر خوش نوبخت پرستار کرونا حقوق العاده,رئیس سازمان برنامه بودجه خوشبختانه بودجه قانون پرداخت العاده کرونا اقدامات انجام داد#ده حاضر دستور العمل تدوین,https://www.hamshahrionline.ir/news/506549/خبر-خوش-نوبخت-برای-پرستاران-کرونا-حقوق-فوق-العاده-در-راه-است,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
دولت ثواب جان مردم بازگشایی مساجد گیر محدودیت شهر سفید,رییس دفتر رییس جمهور دولت عملکرد متوازن بازار سرمایه بازار مالی اهمیت مدیریت انجام مردم اطمینان خاطر انتخاب سرمایه کجا گذاشت#گذار سود مناسب,https://www.hamshahrionline.ir/news/506533/دولت-بین-دو-ثواب-جان-مردم-و-بازگشایی-مساجد-گیر-کرده-است,['ایران > قوای سه\u200cگانه'],ایران,قوای سه\u200cگانه
