,title,id,text
1313,انواع دبیره,6677,منبع خطوط باستان خط میخ هزاره میلاد آغاز خط جهان تبیان خط بشر توسط سومری‌ها اختراع خط جهانعکس خط جهان عکس دقیانوس خط چینی هزاره میلاد تاریخ خط ایران جهان مرکز اسناد مدارک میراث فرهنگ ایران خط فنیقی خط هیروگلیف مصر خط اوستا خط پهلوی خط عبری خطوط امروزی خط سیریلیک الفبا لاتین خط لاتین خط ارمنی خط گرجی خط عرب خرد زبان جستار وابسته
1314,خوش نوشت#نویس ایران,6678,خوشنویس ایران
1315,خط محقق,6682,پرونده بندانگشت خط محقق تصویر چندگانه دست نوشت#نویس آیه سوره نسا ه ق معادل م آیات عرب خط محقق ترجمه اللفظی فارس خط ثلث
1316,الگوریتم تورینه,6684,الگوریتم تورینه الگوریتم تطابق الگو تطابق الگو کارآمد پیاده سامانه خبره سامانه خ بره مبتنی قانون الگوریتم تورینه سال توسط دکتر چارلز فورگی دانشگاه کارنگی ملون طراح مفهوم تورینه عنوان پایه سامانه خبره درآمده کاشت#کار گرفت#گیر
1317,بیکس بیدربکی,6685,بیکس بایدربک
1318,دربار کیومرث,6692,منبع دربار کیومرث مینیاتور مینیاتورهای شاهنامه شاه شاهنامه شاه طهماسب کاشت#کار سلطان محمد نگارگر مشهور دوره شاه طهماسب صفوی هنرشناس اوج نگارگری دوره صفوی اوج نگارگری ایران دانست#دان جستار وابسته شاهنامه هنر خرد رده هنر ایران
1319,آلاباما,6694,جعبه ایالت ایالات متحده آمریکا نام ایالت آلاباما نام آلاباما پرچم پرچم آلاباما پرچم نشان رسم نشان رسم آلاباما نشان رسم لقب ایالت سهره اروپایی سخ قلب دیکسی سخ ایالت پنبه شعار جر حقوق دفاع سخ زبان لاتین لاتین سرود ایالت نام اهلیت زبان رسم انگلیسی زبان انگلیسی سخ اسپانیا نقشه
1320,خط ریحان,6696,پرونده انگشتدان چپ نمونه خط ریحان خط ریحان نام سبک خوشنویس خط عرب فارس خط ریحان مشتق خط محقق خط ظریف اندام ویژگی خط محقق ظریف جهت گل برگ ریحان تشبیه کرد#کن خط سهولت نگارش ابداع خواست#خواه سبک محقق خلاصه نوشت#نویس کاشت#کار برد#بر منابع پانویس برگرفته وب نگارخانه ایران وابسته وب ترنج نت
1321,خط تعلیق,6699,پرونده انگشتدان چپ نمونه خط تعلیق بخط خواجه اختیار منشی گناباد م قمر ه ق خط ت علیق ترسل شیوه خوشنویس فارس ایران پدید شیوه خوشنویس اواسط سده هفتم ترکیب توسعه خط خط توقیع توقیع رقاع تاثیر خطوط ایران اسلام توجه ذوق روحیه ایران آمد#آ
1322,خط دیوان,6700,خط دیوان جمله خطوط خوشنویس اسلام امروزه کشور عرب رواج نسبی ابداع سبک نام حسام روم خط دیوان ترکیه عثمان رواج کاربرد زمان امپراتور عثمان سلیمان یکم اوج خط دیوان حرکات تزیینات خفی تزیینات نقطه حرکات جل گفت#گو نوشتن خط مستلزم وقت نمونه خط دیوان خفی نمونه خط دیوان جل پرونده منابع پانویس
1323,خط رقعه,6701,خط ر قعه شیوه قلم رایج خوشنویس کشور عرب رقعه خط نسخ خط دیوان دیوان پرونده بندانگشت چپ سوره قدر خط رقعه خط محمد علی اتب غروی خطاط ا ران اهل تبر ز ر قعه معنی نامه پاره معنی پیوند زدن وصله زدن لغت نامه دهخدا خط رقعه آمیخته خط نسخ دیوان دوران عثمان گسترش کشور امروزه خط کشور عرب کاربرد جایگاه استفاده عنوان خط تحریری حد خط شکسته نستعلیق ایران
1324,خط نستعلیق,6702,جعبه اطلاعات پرونده بندانگشت چپ بیت شعر بیت حافظ خط نستعلیق پرونده بندانگشت پرونده بندانگشت پرونده بندانگشت چپ نستعلیق رونگاره شما قلب خط نستعلیق خط نستعلیق متشکل لغات عرب نسخ تعلیق فرهنگ عمید
1325,خط شکسته نستعلیق,6703,پرونده بندانگشت نمونه خط شکسته نستعلیق محمدحسین عطارچیان شیوه درویش عبدالمجید متن نوشته هوالمستعان دوست ستوده خصال هنرمند ارجمند شکسته نویس زبده جناب حسن اعرابی مشتاق فراگیر مکتب اصیل ماندگار حضرت استاد درویش عبدالمجید طالقان بود#باش تحریر دستخط زیبایی شیفتگی مکتب عیان داشت#دار تشریف فرمود#فرما تهران همراه شاگرد
1326,الفبا فنیقی,6707,الفبا فنیقی ابجد هیروگلیف مصر سخ الفبا آرامی سخ الفبا یونان سخ سخ سخ الفبا عربستان جنوبی
1327,الفبا لاتین,6708,الفبا لاتین الفبا زبان اروپایی زبان لاتین زبان ترکی تبار زبان فین واوگری زبان اسکیمو آلو زبان باسک زبان آفریقایی زبان آسترونزیایی زبان استرا آسیایی هیروگلیف مصر الفبا فنیقی الفبا یونان الفبا سیریلیک سخ الفبا ارمنی سخ خط گرجی سخ سخ خط رونی کادنلا
1328,الفبا عرب,6709,الفبا عرب الفبا عرب حرف حروف نوشتار خط عرب خط زبان عرب الفبا عرب حروف گانه الفبا فارس مدرک حرف واج اشکال حرف ک ک عرب ی ی عرب الفبا عرب الفبا ابجد الفبا فارس تفاوت حرف ه حرف قرار الفبا اسامی حروف عرب عبارتند
1329,خط نوشتار,6710,پراکندگی جغرافیایی دبیره‌های رسم ملی محل اقلیت جهان الفبا الفبا زیرنویس نقشه الفبا لاتین لاتین زیرنویس نقشه الفبا سیریلیک سیریلیک زیرنویس نقشه الفبا یونان یونان زیرنویس نقشه الفبا ارمنی ارمنی زیرنویس نقشه خط گرجی گرجی زیرنویس نقشه هانگول بالانویس الف
1330,نرگس,6711,کاربرد نرگس گیاه گلدار تک لپه ای مارچوبه سانان نرگس سرده نرگس زیست شناخت#شناس فهرست
1331,ایالت جنوبی آمریکا,6716,ایالت جنوبی انگلیسی اصطلاح تاریخ جغرافیایی ایالت ایالات متحده آمریکا آمریکا جنوب ایالت اولیه قرار گفت#گو ایالت زبان عوام جنوب دیکسی گفت#گو
1332,آرکانزاس,6717,جعبه ایالت ایالات متحده آمریکا نام ایالت آرکانزاس نام آرکانزاس پرچم پرچم آرکانزاس پرچم نشان رسم نشان رسم آرکانزاس نشان رسم لقب ایالت طبیعی کنون سخ سرزمین فرصت پیشین شعار مردم حکومت سخ زبان لاتین لاتین سرود ایالت نام اهلیت زبان رسم انگلیسی زبان نقشه پایتخت لیتل راک بزرگ شهر لیتل راک سخ نفر جمعیت
1333,لوئیزیانا,6718,لوئیزیانا ایالت لوئیزیانا سخ پرچم لوئیزیانا آرم لوئیزیانا ایالت فرع سخ فرزند می‌سی سخ ایالت کریول سخ ایالت پلیکان سخ بهشت ورزشکار سخ ایالت شکر سخ اتحاد عدالت خودباوری باتون روژ نیواورلئان
1334,میسی سیپی,6719,مسیر میسیسیپی
1335,کارولینا شمال,6720,پرچم کارولینا شمال برادر رایت شارلوت کارولینا شمال رالی کارولینا شمال سخ پت مک کرور حزب جمهوری خواه ایالات متحده آمریکا
1336,جورجیا,6721,کاربرد جورجیا ایالت جورجیا سخ پرچم جورجیا آرم جورجیا سخ ایالت هلو سخ سخ ایالت امپایر جنوب سخ خرد عدالت توازن آتلانتا آتلانتا سانی پردو جمهوری خواه سکسبی چمبلیس جمهوری خواه سخ جان آیزاکسون جمهوری خواه
1337,کارولینا جنوبی,6722,پرچم کارولینا جنوبی زبان لاتین سخ سخ کلمبیا کارولینا جنوبی جورجیا کارولینا شمال نیک هیلی
1338,دیکسی,6723,کاربرد زبان عوام آمریکا اصطلاح دیکسی ایالت جنوبی آمریکا گفت#گو ریشه نام گمان زد#زن هیچکدام قطعیت ایالت آلاباما بویژه پایتخت مانتگمری مانتگ مری اصطلاحآ قلب دیکسی گفت#گو منابع پانویس یادکرد ویکی عنوان پیوند زبان انگلیسی بازیابی ژوئیه رده تاریخ ایالات متحده آمریکا رده جغرافیا ایالات متحده آمریکا رده فرهنگ ایالات متحده آمریکا رده فرهنگ ایالت جنوبی آمریکا
1339,تنسی,6724,ت ن ایالت تنسی سخ پرچم تنسی آرم تنسی سخ ایالت داوطلب سخ کشاورزی تجارت نشویل زبان انگلیسی ممفیس نشویل فیل بردسن د لامار الکساندر ج سخ باب کورکر ج
1340,فیل کالمان,6728,پرونده بندانگشت چپ فیل کالمان انگلیسی فیل بازگشتی کارامد حالت سیستم سیستم پویا سری اندازه گیری‌های همراه خطا برآورد مدرک همراه تنظیم خط مرتبه فیل کالمان مسائل کنترل گاوسی انگلیسی خط مرتبه فیل کالمان مدرک مخفف حل اساسی‌ترین مسائل تئوری کنترل نامید#نام مدرک مثال کاربرد
1341,تگزاس,6731,تگزاس ایالت تگزاس سخ پرچم تگزاس آرم تگزاس سخ ایالت تک ستاره سخ دوست آستین هیوستون ریک پری ج جان کورنین ج سخ تد کروز ج سخ مین
1342,بهرام ورجاوند,6732,مسیر ورجاوند رجاو ند معنی ارجمند برازنده فره ایزد خداوند ارج لغتنامه دهخدا رجاو ند واژه فارس معنی مقدس موعود دین زرتشت کی بهرام ورجاوند نام پایه
1343,منچوری,6734,پرونده بندانگشت چپ مناطق چین رنگ سرمه نشاندهنده منچوری م نچوری زبان منچو چینی ساده چینی سنت پین یین نام منطقه شمال شرق کشور جمهوری خلق چین منچوری سکونتگاه قدیم اقوام خیانبی خیتان جورچن منچو نام رایج زبان زبان چینی چینی منطقه دونگبی معنی شمال شرق شهر اصل منچوری عبارت شنیانگ دال هاربین چانگچون چیچیهار شهر جیلین منابع پانویس
1344,چین,6735,کاربرد جعبه اطلاعات کشور نام اصل نام فارس رسم جمهوری مردمی چین نام عادی تصویر پرچم تصویر نشان ملی شعار ملی سرود ملی وسط پرونده سخ تاختن داوطلب نقشه پایتخت پکن بزرگ شهر شانگهای زبان رسم زبان ماندارین حکومت دولت سوسیالیستی تک حزب حاکمان رئیس جمهور سخ وزیر
1345,کالیفرنیا,6737,کالیفرنیا ایالات متحده آمریکا پرچم کالیفرنیا یوریکا ساکرامنتو کالیفرنیا ساکرامنتو زبان انگلیسی انگلیسی زبان انگلیسی انگلیسی
1346,موزه هنان,6738,موزه هنان سخ ژنگژو استان هنان نگارخانه موزه هنان موزه استان هنان چین موزه سال میلاد شهر کایفنگ بنیاد سال شهر ژنگژو انتقال
1347,ولسوالی اورگون,6739,جعبه شهر افغانستان نام رسم ارگون عرض جغرافیایی جغرافیایی تصویر اندازه تصویر برچسب تصویر ولسوالی‌های پکتیکا ولایت پکتیکا ولسوالی علاقه داشت#دار نام محل نام قدیم سال شهرشدن جمعیت رشدجمعیت تراکم جمعیت زبان مذهب مساحت ارتفاع میانگین دما میانگین بارش سالانه شمارروزهای یخبندان شهردار ره شماره وب جمله خوشامد پانویس
1348,یوتا,6740,یوتا ایالت یوتا سخ پرچم رسم ایالت نشان رسم ایالت سخ ایالت کندو زنبور سخ صنعت سال لیک سیتی سال لیک سیتی‌گری هربرت ج اورین هتچ ج سخ مایک لی سیاست مدار مایک لی ج زبان انگلیسی
1349,وایومینگ,6741,وایومینگ ایالت وایومینگ پرچم وایومینگ آرم وایومینگ آرم ایالت برابری رسم سخ ایالت گاوچران وایومینگ سخ حقوق شاین وایومینگ شاین زبان انگلیسی وایومینگی مت مید قوه مقننه وایومینگ سنا وایومینگ سنا مجلس نمایندگان وایومینگ مجلس نمایندگان
1350,میزوری,6742,میزوری ایالت میزوری سخ پرچم ایالت میزوری نشان رسم ایالت سخ ایالت نشان داد#ده سخ گذاشت#گذار مردم بر قانون جفرسون سیتی کانزاس سیتی سنت لوئیس جی نیکسون د بلانت ج سخ خانم کلیر مک کسکیل د سخ
1351,کتاب جامعه,6744,کتاب جامعه بن داود عبری کوه ل ت نام بخش عهد عتیق کتاب مقدس سلیمان پسر داوود زمان توسط نویسندگان چیز متن اصل افزود#افزا کتاب انعکاس فلسفه الهیات انسان سالمند قسمت اعظم زندگی بدلیل اعتماد خدا باطل زندگی درآن خدا مرکز بود#باش هدف باطل خشنود رضایت واقعی گشت#گرد مدرک منابع پانویس کتاب مقدس عهد عتیق عهد ترجمه فاضل خان همدان ویلیام گلن هنر مرتن تهران اساطیر
1352,خاور,6748,نقشه خاور خاور اصطلاح مردم مغرب زمین شرق آسیا جمله کشور چین ژاپن منطقه هندوچین غیره داد#ده مردم آسیا خاورمیانه باورند اصطلاحات خاور خاورمیانه برخاسته دیدگاه اروپامحوری درست آنست بجا اصطلاحات آسیا شرق آسیا غرب استفاده جغرافیا خرد مناطق جهان رده آسیا
1353,مهدی بازرگان,6749,بهبود منبع مهدی بازرگان ر خ نگاره مهدی بازرگان مجلس شورا اسلام عضو مجلس شورا اسلام تهران اردیبهشت اردیبهشت وزیر ایران امین فهرست وزیر ایران مشروطه وزیر ایران سخ وزیر جمهوری اسلام بهمن آبان عباس امیرانتظام شاپور بختیار وزیر حکومت پهلوی ابوالحسن بن صدر
1354,اسپانیا,6752,جعبه اطلاعات کشور نام اصل نام فارس رسم کشور پادشاه اسپانیا نام عادی اسپانیا تصویر پرچم تصویر نشان ملی شعار ملی سرود ملی نقشه پایتخت مادرید بزرگ شهر مادرید زبان رسم زبان اسپانیا اسپانیا حکومت پادشاه مشروطه حاکمان پادشاه سخ وزیر سخ نام حاکمان فلیپه ششم اسپانیا فیلیپ ششم سخ ماریانو راخوی تشکیل وحدت سخ اتحاد سلسله سخ سخ سخ سخ
1355,باشگاه فوتبال بارسلونا,6753,مقاله برگزیده جعبه اطلاعات تیم فوتبال نام باشگاه باشگاه فوتبال بارسلونا تصویر پرونده توضیحات نام باشگاه باشگاه فوتبال بارسلونا سخ لقب آب اناری‌ها سخ آزلگرونا سخ کاتالانی‌ها شعار فراتر باشگاه نام غیررسمی بارسا آب اناری‌ها تاریخ ت سیس نوامبر تاریخ انحلال نام ورزشگاه استادیوم نیوکمپ نیوکمپ گنجایش
1356,آیداهو,6759,آیداهو ایالت آیداهو سخ پرچم آیداهو آرم آیداهو سخ ایالت گوهر سخ ابد بایسته باد بویزی زبان انگلیسی بویزی بوچ آتر جمهوری خواه لر کریگ جمهوری خواه سخ مایک کرپو جمهوری خواه
1357,نوادا,6760,کاربرد ایالت نوادا نوادا پرچم نوادا پرچم رسم ایالت نقره سخ سخ ایالت درمنه سخ سخ ایالت نبرد سخ کشور کارسون سیتی لاس وگاس شهرستان نای نوادا نای لاس وگاس منطقه کلان شهر لاس وگاس برایان ساندووال حزب جمهوری خواه ایالات متحده آمریکا ج حزب جمهوری خواه ایالات متحده آمریکا ج
1358,کانزاس,6761,کانزاس ایالت کانزاس سخ پرچم ایالت نشان رسم ایالت زبان انگلیسی سخ ایالت آفتابگردان سخ بسوی ستارگان توپیکا ویچیتا سام براونبک ج
1359,کلرادو,6762,کلرادو ایالت کلرادو سخ پرچم ایالت کلرادو نشان رسم ایالت سخ ایالت سده سخ خدا دنور زبان انگلیسی دنور دنور جان هیکنلوپر دموکرات د جوزف گارسیا دموکرات د مجمع عموم کلرادو مجلس سنا کلرادو
1360,ایالت واشینگتن,6763,واشینگتن ایالت واشینگتن پرچم واشینگتن نشان رسم ایالت واشنگتن دولت سبز غیررسمی سخ
1361,اکلاهما,6764,کاربرد اکلاهما ایالت اکلاهما سخ پرچم اکلاهما آرم اکلاهما سخ ایالت سونرها سخ زحمت پیروزیست اکلاهما سیتی اکلاهما سیتی برد هنر دمکرات جیمز اینهاف جمهوری خواه سخ تاماس کوبرن جمهوری خواه
1362,نیومکزیکو,6765,نیو مکزیکو ایالت نیومکزیکو سخ پرچم رسم ایالت نشان رسم ایالت سخ سرزمین افسونگر سخ رفت#رو سنتافه نیومکزیکو سنتافه البوکرکی بیل ریچاردسون د پیت دومنیچی د سخ جف بینگامان د پنجمین امین
1363,ایلینوی,6766,ایل نویز ایالت ایل نو سخ پرچم ایلینوی آرم ایلینوی سخ ایالت آبراهام لینکلن سخ سخ ایالت چمن زار سخ ایالت مستقل اتحاد ملی اسپرینگ فیلد شیکاگو شیکاگو راد بلاگویویچ دمکرات ریچارد دوربین دمکرات سخ مارک کرک جمهوری خواه زبان انگلیسی
1364,ویرجینیا وولف,6768,جعبه زندگینامه نام شخص آدلاین ویرجینیا وولف نام تصویر عرض تصویر توضیح تصویر آدلاین ویرجینیا وولف نام آدلاین ویرجینیا استیون لقب زمینه فعالیت رمان نویس مقاله نویس ناشر منتقد ملیت انگلستان انگلیسی اهل انگلستان دوره فعالیت محل زندگی مذهب خدا نهاد همسر لئونارد وولف میلاد میلاد فرزند والدین لسلی استیون آرامگاه مدفن پیشه سبک مکتب آثار اتاق سخ فانوس دریا سخ خانم دالووی
1365,ماساچوست,6769,ماساچوست ایالت ماساچوست سخ پرچم رسم نشان رسم سخ ایالت خلیج سخ شمشیر آزاد صلح جست#جو بوستون بوستون دوال پاتریک د الیزابت وارن د سخ اد مارکی د زبان انگلیسی
1366,ایالت نیویورک,6770,نیویورک ایالت نیویورک سخ پرچم نیویورک نشان رسم نیویورک سخ ایالت امپایر امپراتور سخ بلند آلبانی نیویورک آلبانی نیویورک نیویورک اندرو کومو د دیوید پترسون چارلز شومر د سخ هیلاری کلینتون د ام
1367,مریلند,6771,کاربرد مریلند ایالت مریلند سخ پرچم رسم ایالت نشان رسم ایالت سخ ایالت خط قدیم سخ سخ ایالت آزاد سخ تلاش مردانه مصاحبت زنانه آناپولیس بالتیمور لار هوگان ج خانم باربارا مک کولسکی د سخ بن کاردین د
1368,مین ایالت,6772,م ین ایالت م ین سخ پرچم ایالت م ین نشان رسم م ین سخ ایالت درخت کاج سخ سخ سرزمین علاقه گردش گران سخ رهبر ایالت بیست آگوستا پورتلند م ین پورتلند پل ل پیج د خانم الیمپیا سنو ج سخ خانم سوز کالینز ج
1369,کالیفورنیا,6774,مسیر کالیفرنیا
1370,بسیج ابهام زدایی,6775,واژه ب سیج فارس کاربرد گوناگون بسیج نیرو فرآهم عموم نیرو انجام کاشت#کار گفت#گو نیرو مقاومت سپاه پاسدار انقلاب اسلام نام گروه زیرمجموعه سپاه پاسدار انقلاب اسلام ابهام زدایی
1371,بسیج نیرو,6776,بسیج نیرو بسیج مجموع منابع نیرو انسان مواد خدمات کشور تامین نیازمنذی‌های بینی نظام غیرنظامی زمان جنگ همراه طرح برنامه استفاده مؤثر ثروت آماده گفت#گو یادکرد نویسنده اکبر منتجب مقاله بسیج فعال نشریه شهروند امروز تاریخ آذز شماره شماره پنجاه هفت صفحه صفحه جستار وابسته نیرو مقاومت بسیج بسیج نیرو منبع پانویس خرد رده جنگ رده لجستیک نظام
1372,صربستان مونته نگرو,6777,اتحاد صربستان مونته نگرو صربستان مونته نگرو اروپا بالکان جمهوری فدرال سخ اتحاد سیاسی میلاد میلاد آوریل ژوئن
1373,بلگراد,6778,بلگراد سخ فهرست شهر صربستان شهر
1374,میدان دلدوئومو,6784,میدان دل دوئومو نامی معمولا ایتالیا میدانگاه میدانگاه بزرگ جلو کلیسا جامع کلیسا جامع قرار داد#ده میدان دل دوئوموی معروف عبارت میدان دل دوئومو فلورانس میدان دل دوئومو فلورانس میدان دل دوئومو میلان میدان دل دوئومو میلان میدان دل دوئومو پیزا نام کامپو دئی میراکولی میدان معجزه معروف ابهام زدایی
1375,معمار زبره کاشت#کار,6788,ویکی تاریخ اکتبر پرونده چپ انگشتدان ساختمان اسکان خیابان میرداماد تهران سبک زبره کاشت#کار ساخت#ساز زبره کاشت#کار معمار بروتالیست سبک معمار ساختمان کلآ بتن زبره روکش عناصر کاربرد عبارت عریان عاری زینت اصطلاح زبره کاشت#کار بروتالیسم فرانسه انگلستان توصیف شیوه کاشت#کار اصطلاح بروتالیسم
1376,زبره,6789,منبع زبره کسر زال ر صفت مواد آرد بتن گچ سنگ سنگ آهن غیره کاشت#کار معنی اینست حالت ساخت مواد دانه درشت زبر کاشت#کار رفت#رو مواد بطور ساییده آرد شد#شو علوم غذا غله ساییده شد#شو دانه هایشان آرد درشت زبره گفت#گو کانی سنگ معدن خاک سنگ مواد کاملآ خرد آرد شد#شو حالت زبره گفت#گو معمار سطوح زبر صیقل یافت#یاب زبره گفت#گو ترکیبات رایج واژه زبره عبارت زبره سنگ زبره آرد
1377,دانشگاه تهران,6791,جعبه اطلاعات دانشگاه نام دانشگاه تهران تصویر لوگو دانشجو زیرنویس لوگو نشان دانشگاه تهران نام تصویر زیرنویس تصویر سردر دانشگاه تهران شعار میاسای ز آموختن زمان دانشگاه عموم ت سیس بنیانگذار محمود حساب دستور رضاشاه رئیس محمود نیلی احمدآباد
1378,رم,6794,کاربرد رم فهرست شهر ایتالیا شهر کولوسئوم شهر ابد
1379,لندن,6798,کاربرد لندن برج هرون برج تبر سنت مار خیابان لیدنهال ساختمان ویلیس لندن ساختمان لویدز کنری وورف خیابان فنچورچ سیتی لندن مترو لندن ساعت بیگ بن میدان ترافالگار چشم لندن تاور بریج تیمز
1380,کنتیکت,6800,کنتیکت ایالت کنتیکت سخ پیوند مرده پرچم رسم کنتیکت نشان رسم کنتیکت سخ ایالت قانون اساس سخ سخ ایالت درخت جوز سخ بدینجا حفاظت هارتفورد هارتفورد بریجپورت دنل ملوی دمکرات
1381,دلویر,6802,مسیر دلاور ایالت
1382,نیوهمپشر,6803,تغییرمسیر نیوهمپشایر
1383,رود آیلند,6804,رود آیلند ایالات رود آیلند سخ پرچم رود آیلند آرم رود آیلند سخ ایالت اقیانوس سخ سخ رود سخ امید پراویدنس پراویدنس دونالد کارسیری جمهوریخواه جک رید دمکرات سخ شلدون وایتهاوس دمکرات
1384,ورمونت,6805,ورمونت ایالت ورمونت سخ پرچم رسم نشان رسم سخ ایالت کوه سبز سخ آزاد اتحاد مونپلیه ورمونت مونپلیه برلینگتون جیم داگلاس جمهوریخواه پاتریک لیهی دمکرات سخ برن ساندرز مستقل
1385,ویرجینیا,6806,ویرجینیا ایالت ویرجینیا سخ پرچم ویرجینیا نشان رسم ویرجینیا سخ قلمرو کهن سخ سخ مادر رئیس جمهور سخ بدور باد ستمکار ریچموند ویرجینیا بیچ تیم کین د جان وارنر د سخ جیم وب د زبان انگلیسی انگلیسی وپنجم
1386,انقلاب آمریکا,6807,پرونده بندانگشت انقلاب آمریکا انگلیسی مجموعه رویداد اندیشه تغییرات منجر جدائی مستعمرات سیزده گانه سیزده ایالت آمریکا شمال بریتانیا ت سیس ایالات متحده آمریکا ایالات متحده آمریکا گشت#گرد
1387,ویرجینیا غرب,6809,ویرجینیا غرب ایالت ویرجینیا غرب سخ پرچم ایالت نشان رسم ایالت سخ ایالت کوهستان سخ مردم کوهستان آزادند چارلستون ویرجینیا غرب چارلستون چارلستون ویرجینیا غرب چارلستون جو مانچین د رابرت برد د سخ جی راکفلر د زبان انگلیسی
1388,نیوجرسی,6810,نیوجرزی ایالت نیوجرزی سخ پرچم رسم ایالت نشان رسم ایالت سخ ایالت بوستان سخ آزاد پیشرفت ترنتون نیوآرک جان کرزین د فرنک لاتنبرگ د سخ باب منندز د دفاکتو زبان انگلیسی انگلیسی
1389,فلوریدا,6812,دیگرکاربردها فلوریدا ایالت فلوریدا سخ پرچم فلوریدا آرم فلوریدا سخ ایالت آفتاب سخ خدا ایمان تالاهاسی بیل نلسون دمکرات سخ مل مارتینز جمهوری خواه جکسون ویل میامی فلوریدا میامی ریک اسکات جمهوری خواه زبان انگلیسی ام
1390,پنسیلوانیا,6813,پنسیلوانیا ایالت پنسیلوانیا سخ پرچم پنسیلوانیا آرم پنسیلوانیا سخ ایالت کی ستون سخ سخ ایالت کویکرها سخ سخ ایالت ذغال سنگ سخ سخ ایالت نفت سخ پاکدامنی آزاد استقلال هریسبورگ فیلادلفیا اد رندل دمکرات آرلین سپکتر جمهوری خواه سخ باب کیسی دمکرات
1391,اوهایو,6814,پرچم اوهایو کلمبوس اوهایو جان کیسک
1392,ویسکانسین,6815,سینه سرخ آمریکایی بنفشه مرغزار نیلی زنبور عسل اروپایی افرا قند شیر خوراک پولکا ذرت تریلوبیت گالن سنگ خارا
1393,داکوتا شمال,6817,پرچم داکوتا شمال ایالت فلیکرتیل سنجاب سخ ایالت بوستان آزاد سخ ایالت سوارکار قهار سخ آزاد اتحاد واحد یکپارچه نیرو زمین بیسمارک داکوتا شمال بیسمارک فارگو داکوتا شمال فارگو
1394,داکوتا جنوبی,6819,داکوتا جنوبی ایالت داکوتا جنوبی سخ پرچم داکوتا جنوبی آرم داکوتا جنوبی سخ ایالت کوه راشمور سخ سخ ایالت آفتاب سخ فرمان پروردگار مردم حکومت پییر زبان انگلیسی سو فالز مایکل راوندز جمهوری خواه تیم جانسون سناتور آمریکایی تیم جانسون دمکرات سخ
1395,نبراسکا,6821,نبراسکا ایالت نبراسکا سخ پرچم نبراسکا نشان رسم نبراسکا سخ ایالت کرن هاسکر سخ برابری قانون لینکلن نبراسکا لینکلن زبان انگلیسی اوماها اوماها دیو هانمن ج چاک هیگل د سخ بن نلسون د سخ سخ
1396,دبیرستان فردوس,6822,بهبود منبع تاریخ ژوئن لحن تاریخ ژوئن جعبه اطلاعات جای تاریخ ایران نام دبیرستان فردوس نقشه آری عرض جغرافیایی جغرافیایی تصویر اندازه تصویر عنوان تصویر استان استان آذربایجان شرق شهرستان تبریز نام محل نام نام قدیم مدرسه محمدیه سخ مدرسه متوسطه بنا مرمت کاربر آموزش کاربر کنون آموزش موزه کتابخانه
1397,ایندیانا,6823,دیگرکاربردها ایندیانا ایالت ایندیانا سخ پرچم ایندیانا آرم ایندیانا سخ ایالت هوزیر سخ تقاطع آمریکا ایندیاناپولیس ایندیاناپولیس میچ دانیالز جمهوری خواه ریچارد لوگر جمهوری خواه سخ اوان دمکرات زبان انگلیسی انگلیسی ا م
1398,آیووا,6824,آیووا ایالت آیووا سخ پرچم آیووا آرم آیووا سخ ایالت هاوک آی سخ نام سرخ پوست مشهور سرزمین سخ سخ ایالت ذرت بلند سخ سخ آزاد هایمان ارزش داشت#دار حقوق پاس داشت#دار دی موین زبان انگلیسی دی موین چت کولور دمکرات
1399,میشیگان,6825,میشیگان ایالت میشیگان سخ پرچم رسم یال نشان رسم ایالت سخ ایالت وولورین سخ سخ ایالت دریاچه دریاچه کبیر سخ سخ ایالت خودرو سخ سخ سرزمین اعجاب انگیز آب زمستان سخ سخ دنبال شبه جزیره مناسبید سخ نگریست#نگر لنسینگ دترویت دترویت خانم جنیفر گرنهلم د
1400,مینه سوتا,6826,جعبه اطلاعات ایالت آمریکا مینه سوتا ایالت مینه سوتا پرچم مینه سوتا پرچم سرزمین دریاچه سخ سرزمین ستاره قطب سرزمین موش خرما فرانسوی سرزمین ستاره قطب سرزمین مینه سوتا سنت پل مینه سوتا سنت پل مینیاپولیس شهرستان سنت لوئیس مینه سوتا شهرستان سنت لوئیس سین پل مینیاپولیس
1401,هاوایی,6827,هاوایی ایالت هاوایی سخ پرچم هاوایی آرم هاوایی سخ ایالت آلو سخ زندگانی سرزمین راست ادامه هونولولو هونولولو زبان انگلیسی زبان هاوایی دیوید ایگی ج دانیال اینویه د سخ دانیال آکاکا د سخ د
1402,سرخپوستان,6828,تغییرمسیر سرخ پوست
1403,پوئبلو,6830,پرونده چپ پوئبلوی تاوس سال پوئ بلو گونه دهکده سرخ پوستان سرخ پوست خانه خشت کاهگل کاهگلی توسط قبایل جنوب غرب ایالات متحده آمریکا پدید آمد#آ پوئبلو محل زیست اجتماع اتاق تقسیم طبقه ارتفاع معمولا خشت ساخت#ساز مردمی پوئبلوها زندگی مردم خشت نشین مردم پوئبلو نام مردم امروزه پوئبلو دولت آمریکا رسمیت شناخته ساکن واژه پوئبلو زبان اسپانیا اسپانیا معنی دهکده
1404,ایالات متحده امریکا,6831,ایالات متحده آمریکا
